id,tweetText,tweetURL,type,tweetAuthor,handle,replyCount,quoteCount,retweetCount,likeCount,views,bookmarkCount,createdAt,allMediaURL,videoURL
1835323490498486575,"Yesss!

Note: this does not apply to AI, Machine Learning, and most of computer science, where publication venues are open access and free for readers and authors. Almost all papers are posted on ArXiv first, which gives early open access to everyone. This greatly accelerates the dissemination of new ideas and explains in part why AI has been progressing so fast in the last 15 years (until some industry players decided to clam up, like OpenAI and to some extent Google & DeepMind). (ArXiv is largely supported by the Simons Foundation).

Conferences and journals (like JMLR and TMLR) don't need much money to operate since they use unpaid volunteers as editors, formatting is done by authors, and web hosting is cheap. Most venues use https://t.co/6fdNM7krae for the reviewing process (OpenReview is funded by donations from conferences, workshops, companies, and foundations).. Operating funds come from registration fees to conferences and donations. Conferences are run by non-profits (e.g. in ML, the ICLR, NeurIPS, and ICML foundations. In CV, the Computer Vision Foundation). 

There are a few closed-access and/or for-profit outlets that some authors insist on using (still), e.g. Nature Machine Intelligence (essentially a DeepMind vassal), some IEEE conferences and journals (IEEE is non-profit but insists on charging for access to publications), and most ACM conferences and journals (ACM is non-profit but charges authors $1000 to $1800 to make their papers open access).",https://x.com/ylecun/status/1835323490498486575,tweet,Yann LeCun,@ylecun,44,13,190,1309,236175,379,2024-09-15 19:53:13,,
1835315373312180368,"Even George Will endorsed Kamala over Trump.
Given his staunch conservative stance, this tells you a lot about how dangerous he thinks Trump is. 
He is joining Dick Cheney and most of the high-ranking officials of the former Trump administration.",https://x.com/ylecun/status/1835315373312180368,tweet,Yann LeCun,@ylecun,107,5,51,419,72638,20,2024-09-15 19:20:58,,
1835315350092571025,"A glimpse into the future if we allow this man to be President again… 

https://t.co/LIJI1RpZ2V https://t.co/xCreny18x7",https://x.com/ylecun/status/1835315350092571025,retweet,Gavin Newsom,@GavinNewsom,0,0,5639,0,-,0,2024-09-15 19:20:52,https://pbs.twimg.com/media/GXdplwObwAM3Abz.jpg,
1835313897382768995,"This is completely made up, of course, just like all the rest. But what's more important is that immigration makes Social Security and Medicare more sustainable, and cutting off immigration is a way of forcing cuts to those programs.",https://x.com/ylecun/status/1835313897382768995,retweet,Noah Smith 🐇🇺🇸🇺🇦🇹🇼,@Noahpinion,0,0,328,0,-,0,2024-09-15 19:15:06,,
1835303018914324689,"The problem has to do with auto-regressive prediction, not with the architecture used to do so (transformers or whatever).
Auto-regresssive prediction for things that are not temporal sequences (with some temporal causality) is a pure abomination.
Even for temporal sequences, auto-regression *in input space* is inferior to auto-regression in representation space: a dynamics is not necessarily represented efficiently by a sequence of past inputs.",https://x.com/ylecun/status/1835303018914324689,tweet,Yann LeCun,@ylecun,22,1,25,395,54865,212,2024-09-15 18:31:52,,
1835298859196576077,"@elonmusk Yes, save AI-generated pets!",https://x.com/ylecun/status/1835298859196576077,tweet,Yann LeCun,@ylecun,167,6,70,5400,152789,20,2024-09-15 18:15:20,,
1835298352226848817,"@elonmusk One may debate whether helping Iraq stamp down an insurgency in their own territory qualifies as ""an active war zone."" (though it does qualify as combat).

In the interest of factuality, now post every one of Trump's lies.",https://x.com/ylecun/status/1835298352226848817,tweet,Yann LeCun,@ylecun,125,9,49,1279,75667,11,2024-09-15 18:13:20,,
1835296236489842817,"Far-right movements have been using Springfield, Ohio as a propaganda tool since early 2023.

There aren’t 20,000 Haitian immigrants there
in fact, there are barely 5,000 in the entire state.

The level of cognitive dissonance required for this narrative is staggering.

/🧵",https://x.com/ylecun/status/1835296236489842817,retweet,Ellie likes data,@ellim992,0,0,9811,0,-,0,2024-09-15 18:04:55,,
1835166424974684219,@s_florib @elonmusk You're essentially saying that all the competent people are Democrats.,https://x.com/ylecun/status/1835166424974684219,tweet,Yann LeCun,@ylecun,2,0,0,14,1215,0,2024-09-15 09:29:06,,
1835165469369634986,"@brakpomysluu @seanboisselle @bindureddy The data comes from the Bureau of Labor Statistics.
That's a primary source.

Statista is merely a visualization website.",https://x.com/ylecun/status/1835165469369634986,tweet,Yann LeCun,@ylecun,1,0,0,2,377,0,2024-09-15 09:25:18,,
1835164936860811757,"@Airte747 @bindureddy No. The percentage increase of the GDP also compounds.
As long as the growth of the GDP is larger than the growth of the debt,  the debt/GDP ratio will remain constant.",https://x.com/ylecun/status/1835164936860811757,tweet,Yann LeCun,@ylecun,2,0,0,1,293,0,2024-09-15 09:23:11,,
1835164201901298047,"@rjunkapoor @MCorleCapital @bindureddy That's exactly what I wrote.
The Fed lends money to the government by buying government bonds, like everyone else.",https://x.com/ylecun/status/1835164201901298047,tweet,Yann LeCun,@ylecun,2,0,0,2,532,0,2024-09-15 09:20:16,,
1835162592978800803,@euler_mab @ErikVoorhees @bindureddy Yes. Debt between 50% and 150% of GDP is the new normal.,https://x.com/ylecun/status/1835162592978800803,tweet,Yann LeCun,@ylecun,4,0,0,6,1348,0,2024-09-15 09:13:52,,
